,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position
3831,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",SCOT,161.565,154.8,0.00141,"[0.0, 180.0, 145.99, 138.41]",0.5636363636363637,0.5,"[4, 2, 1]","[2, 1, 1]"
3832,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",ECKART,161.565,102.297,0.10842,"[0.0, 126.89, 0.0, 180.0]",0.5636363636363637,0.5,"[4, 2, 1]","[2, 1, 1]"
3833,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",HT,161.565,145.023,0.00845,"[0.0, 150.67, 145.99, 138.41]",0.5636363636363637,0.5,"[4, 2, 1]","[2, 1, 1]"
3834,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",Classic,150.945,61.273,0.24818,"[0.0, 141.82, 42.0, 0.0]",0.5636363636363637,0.5,"[10, 6, 1]","[2, 1, 1]"
3835,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",ROTH,150.945,75.297,0.17663,"[0.0, 90.0, 48.35, 87.54]",0.5636363636363637,0.5,"[10, 6, 1]","[2, 1, 1]"
3836,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",PHAT,150.945,59.59,0.25758,"[0.0, 90.0, 88.77, 0.0]",0.5636363636363637,0.5,"[10, 6, 1]","[2, 1, 1]"
3837,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",SCOT,150.945,59.59,0.25758,"[0.0, 90.0, 88.77, 0.0]",0.5636363636363637,0.5,"[10, 6, 1]","[2, 1, 1]"
3838,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",ECKART,150.945,90.213,0.11384,"[0.0, 135.61, 135.03, 0.0]",0.5636363636363637,0.5,"[10, 6, 1]","[2, 1, 1]"
3839,"sim_T0.56s_d0.5_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",HT,150.945,59.59,0.25758,"[0.0, 90.0, 88.77, 0.0]",0.5636363636363637,0.5,"[10, 6, 1]","[2, 1, 1]"
3840,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",Classic,143.13,141.217,0.00011,"[0.0, 126.89, 116.76, 180.0]",0.5636363636363637,0.5,"[4, 3, 1]","[1, 6, 1]"
3841,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",ROTH,143.13,180.0,0.04196,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.5,"[4, 3, 1]","[1, 6, 1]"
3842,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",PHAT,143.13,158.92,0.0077,"[0.0, 180.0, 116.76, 180.0]",0.5636363636363637,0.5,"[4, 3, 1]","[1, 6, 1]"
3843,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",SCOT,143.13,158.92,0.0077,"[0.0, 180.0, 116.76, 180.0]",0.5636363636363637,0.5,"[4, 3, 1]","[1, 6, 1]"
3844,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",ECKART,143.13,141.283,0.00011,"[0.0, 120.96, 122.89, 180.0]",0.5636363636363637,0.5,"[4, 3, 1]","[1, 6, 1]"
3845,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",HT,143.13,158.92,0.0077,"[0.0, 180.0, 116.76, 180.0]",0.5636363636363637,0.5,"[4, 3, 1]","[1, 6, 1]"
3846,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",Classic,172.875,157.573,0.00723,"[0.0, 145.99, 146.73, 180.0]",0.5636363636363637,0.5,"[8, 5, 1]","[1, 6, 1]"
3847,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",ROTH,172.875,60.0,0.39323,"[0.0, 0.0, 180.0, 0.0]",0.5636363636363637,0.5,"[8, 5, 1]","[1, 6, 1]"
3848,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",PHAT,172.875,150.82,0.01501,"[0.0, 180.0, 92.46, 180.0]",0.5636363636363637,0.5,"[8, 5, 1]","[1, 6, 1]"
3849,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",SCOT,172.875,150.82,0.01501,"[0.0, 180.0, 92.46, 180.0]",0.5636363636363637,0.5,"[8, 5, 1]","[1, 6, 1]"
3850,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",ECKART,172.875,154.507,0.01041,"[0.0, 136.79, 146.73, 180.0]",0.5636363636363637,0.5,"[8, 5, 1]","[1, 6, 1]"
3851,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",HT,172.875,119.18,0.08899,"[0.0, 85.08, 92.46, 180.0]",0.5636363636363637,0.5,"[8, 5, 1]","[1, 6, 1]"
3852,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",Classic,180.0,149.643,0.02844,"[0.0, 108.33, 160.6, 180.0]",0.5636363636363637,0.5,"[5, 6, 1]","[1, 6, 1]"
3853,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",ROTH,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.5,"[5, 6, 1]","[1, 6, 1]"
3854,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",PHAT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.5,"[5, 6, 1]","[1, 6, 1]"
3855,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",SCOT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.5,"[5, 6, 1]","[1, 6, 1]"
3856,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",ECKART,180.0,160.32,0.01195,"[0.0, 120.96, 180.0, 180.0]",0.5636363636363637,0.5,"[5, 6, 1]","[1, 6, 1]"
3857,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",HT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.5,"[5, 6, 1]","[1, 6, 1]"
3858,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",Classic,135.0,110.99,0.01779,"[0.0, 116.3, 110.06, 106.61]",0.5636363636363637,0.5,"[4, 2, 1]","[1, 6, 1]"
3859,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",ROTH,135.0,120.0,0.00694,"[0.0, 0.0, 180.0, 180.0]",0.5636363636363637,0.5,"[4, 2, 1]","[1, 6, 1]"
3860,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",PHAT,135.0,138.073,0.00029,"[0.0, 111.81, 122.41, 180.0]",0.5636363636363637,0.5,"[4, 2, 1]","[1, 6, 1]"
3861,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",SCOT,135.0,138.073,0.00029,"[0.0, 111.81, 122.41, 180.0]",0.5636363636363637,0.5,"[4, 2, 1]","[1, 6, 1]"
3862,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",ECKART,135.0,75.613,0.10885,"[0.0, 117.22, 109.62, 0.0]",0.5636363636363637,0.5,"[4, 2, 1]","[1, 6, 1]"
3863,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",HT,135.0,138.073,0.00029,"[0.0, 111.81, 122.41, 180.0]",0.5636363636363637,0.5,"[4, 2, 1]","[1, 6, 1]"
3864,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",Classic,180.0,84.233,0.28306,"[0.0, 136.79, 41.38, 74.53]",0.5636363636363637,0.5,"[10, 6, 1]","[1, 6, 1]"
3865,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",ROTH,180.0,128.02,0.08339,"[0.0, 180.0, 112.7, 91.36]",0.5636363636363637,0.5,"[10, 6, 1]","[1, 6, 1]"
3866,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",PHAT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.5,"[10, 6, 1]","[1, 6, 1]"
3867,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",SCOT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.5,"[10, 6, 1]","[1, 6, 1]"
3868,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",ECKART,180.0,82.42,0.29388,"[0.0, 128.96, 43.21, 75.09]",0.5636363636363637,0.5,"[10, 6, 1]","[1, 6, 1]"
3869,"sim_T0.56s_d0.5_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",HT,180.0,121.273,0.10645,"[0.0, 180.0, 92.46, 91.36]",0.5636363636363637,0.5,"[10, 6, 1]","[1, 6, 1]"
3870,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",Classic,71.565,83.75,0.00458,"[0.0, 56.13, 51.04, 144.08]",0.5636363636363637,0.5,"[4, 3, 1]","[6, 0, 1]"
3871,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",ROTH,71.565,23.747,0.07057,"[0.0, 0.0, 51.04, 20.2]",0.5636363636363637,0.5,"[4, 3, 1]","[6, 0, 1]"
3872,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",PHAT,71.565,41.79,0.02736,"[0.0, 54.13, 51.04, 20.2]",0.5636363636363637,0.5,"[4, 3, 1]","[6, 0, 1]"
3873,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",SCOT,71.565,41.79,0.02736,"[0.0, 54.13, 51.04, 20.2]",0.5636363636363637,0.5,"[4, 3, 1]","[6, 0, 1]"
3874,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",ECKART,71.565,56.97,0.00657,"[0.0, 63.7, 52.08, 55.13]",0.5636363636363637,0.5,"[4, 3, 1]","[6, 0, 1]"
3875,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",HT,71.565,41.79,0.02736,"[0.0, 54.13, 51.04, 20.2]",0.5636363636363637,0.5,"[4, 3, 1]","[6, 0, 1]"
3876,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",Classic,120.964,99.747,0.01389,"[0.0, 96.57, 101.96, 100.71]",0.5636363636363637,0.5,"[8, 5, 1]","[6, 0, 1]"
3877,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",ROTH,120.964,153.707,0.03309,"[0.0, 180.0, 101.12, 180.0]",0.5636363636363637,0.5,"[8, 5, 1]","[6, 0, 1]"
3878,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",PHAT,120.964,155.68,0.0372,"[0.0, 180.0, 107.04, 180.0]",0.5636363636363637,0.5,"[8, 5, 1]","[6, 0, 1]"
3879,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",SCOT,120.964,155.68,0.0372,"[0.0, 180.0, 107.04, 180.0]",0.5636363636363637,0.5,"[8, 5, 1]","[6, 0, 1]"
3880,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",ECKART,120.964,97.97,0.01632,"[0.0, 90.82, 102.38, 100.71]",0.5636363636363637,0.5,"[8, 5, 1]","[6, 0, 1]"
3881,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",HT,120.964,150.0,0.02602,"[0.0, 180.0, 180.0, 90.0]",0.5636363636363637,0.5,"[8, 5, 1]","[6, 0, 1]"
3882,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",Classic,90.0,53.13,0.04196,"[0.0, 82.61, 0.0, 76.78]",0.5636363636363637,0.5,"[5, 6, 1]","[6, 0, 1]"
3883,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",ROTH,90.0,51.177,0.04652,"[0.0, 79.29, 0.0, 74.24]",0.5636363636363637,0.5,"[5, 6, 1]","[6, 0, 1]"
3884,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",PHAT,90.0,86.43,0.00039,"[0.0, 79.29, 0.0, 180.0]",0.5636363636363637,0.5,"[5, 6, 1]","[6, 0, 1]"
3885,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",SCOT,90.0,86.43,0.00039,"[0.0, 79.29, 0.0, 180.0]",0.5636363636363637,0.5,"[5, 6, 1]","[6, 0, 1]"
3886,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",ECKART,90.0,53.317,0.04153,"[0.0, 82.61, 0.0, 77.34]",0.5636363636363637,0.5,"[5, 6, 1]","[6, 0, 1]"
3887,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",HT,90.0,0.0,0.25,"[0.0, 0.0, 0.0, 0.0]",0.5636363636363637,0.5,"[5, 6, 1]","[6, 0, 1]"
3888,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",Classic,63.435,31.08,0.03231,"[0.0, 53.11, 40.13, 0.0]",0.5636363636363637,0.5,"[4, 2, 1]","[6, 0, 1]"
3889,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",ROTH,63.435,40.21,0.01665,"[0.0, 43.21, 40.13, 37.29]",0.5636363636363637,0.5,"[4, 2, 1]","[6, 0, 1]"
3890,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",PHAT,63.435,40.21,0.01665,"[0.0, 43.21, 40.13, 37.29]",0.5636363636363637,0.5,"[4, 2, 1]","[6, 0, 1]"
3891,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",SCOT,63.435,40.21,0.01665,"[0.0, 43.21, 40.13, 37.29]",0.5636363636363637,0.5,"[4, 2, 1]","[6, 0, 1]"
3892,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",ECKART,63.435,97.837,0.03653,"[0.0, 64.61, 48.9, 180.0]",0.5636363636363637,0.5,"[4, 2, 1]","[6, 0, 1]"
3893,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",HT,63.435,39.997,0.01696,"[0.0, 43.21, 39.49, 37.29]",0.5636363636363637,0.5,"[4, 2, 1]","[6, 0, 1]"
3894,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",Classic,129.80599999999998,67.713,0.119,"[0.0, 90.0, 113.14, 0.0]",0.5636363636363637,0.5,"[10, 6, 1]","[6, 0, 1]"
3895,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",ROTH,129.80599999999998,90.0,0.0489,"[0.0, 90.0, 180.0, 0.0]",0.5636363636363637,0.5,"[10, 6, 1]","[6, 0, 1]"
3896,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",PHAT,129.80599999999998,158.163,0.02482,"[0.0, 114.49, 180.0, 180.0]",0.5636363636363637,0.5,"[10, 6, 1]","[6, 0, 1]"
3897,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",SCOT,129.80599999999998,158.163,0.02482,"[0.0, 114.49, 180.0, 180.0]",0.5636363636363637,0.5,"[10, 6, 1]","[6, 0, 1]"
3898,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",ECKART,129.80599999999998,70.56,0.10834,"[0.0, 94.92, 116.76, 0.0]",0.5636363636363637,0.5,"[10, 6, 1]","[6, 0, 1]"
3899,"sim_T0.56s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",HT,129.80599999999998,150.0,0.01259,"[0.0, 90.0, 180.0, 180.0]",0.5636363636363637,0.5,"[10, 6, 1]","[6, 0, 1]"
3900,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",Classic,126.87,95.437,0.0305,"[0.0, 98.55, 96.89, 90.87]",0.5636363636363637,0.625,"[4, 3, 1]","[3, 6, 1]"
3901,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",ROTH,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.5636363636363637,0.625,"[4, 3, 1]","[3, 6, 1]"
3902,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",PHAT,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.5636363636363637,0.625,"[4, 3, 1]","[3, 6, 1]"
3903,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",SCOT,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.5636363636363637,0.625,"[4, 3, 1]","[3, 6, 1]"
3904,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",ECKART,126.87,96.027,0.02936,"[0.0, 98.55, 98.22, 91.31]",0.5636363636363637,0.625,"[4, 3, 1]","[3, 6, 1]"
3905,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",HT,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.5636363636363637,0.625,"[4, 3, 1]","[3, 6, 1]"
3906,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",Classic,170.91,116.327,0.09195,"[0.0, 134.22, 126.07, 88.69]",0.5636363636363637,0.625,"[8, 5, 1]","[3, 6, 1]"
3907,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",ROTH,170.91,154.077,0.00875,"[0.0, 156.16, 126.07, 180.0]",0.5636363636363637,0.625,"[8, 5, 1]","[3, 6, 1]"
3908,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",PHAT,170.91,102.023,0.14646,"[0.0, 0.0, 126.07, 180.0]",0.5636363636363637,0.625,"[8, 5, 1]","[3, 6, 1]"
3909,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",SCOT,170.91,102.023,0.14646,"[0.0, 0.0, 126.07, 180.0]",0.5636363636363637,0.625,"[8, 5, 1]","[3, 6, 1]"
3910,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",ECKART,170.91,135.893,0.03784,"[0.0, 138.99, 180.0, 88.69]",0.5636363636363637,0.625,"[8, 5, 1]","[3, 6, 1]"
3911,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",HT,170.91,158.523,0.00474,"[0.0, 169.5, 126.07, 180.0]",0.5636363636363637,0.625,"[8, 5, 1]","[3, 6, 1]"
3912,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",Classic,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.625,"[5, 6, 1]","[3, 6, 1]"
3913,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",ROTH,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.625,"[5, 6, 1]","[3, 6, 1]"
3914,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",PHAT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.625,"[5, 6, 1]","[3, 6, 1]"
3915,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",SCOT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.625,"[5, 6, 1]","[3, 6, 1]"
3916,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",ECKART,180.0,169.68,0.00329,"[0.0, 149.04, 180.0, 180.0]",0.5636363636363637,0.625,"[5, 6, 1]","[3, 6, 1]"
3917,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",HT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.5636363636363637,0.625,"[5, 6, 1]","[3, 6, 1]"
3918,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",Classic,119.358,92.953,0.02152,"[0.0, 95.25, 92.95, 90.66]",0.5636363636363637,0.625,"[4, 2, 1]","[3, 6, 1]"
3919,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",ROTH,119.358,150.22,0.0294,"[0.0, 180.0, 180.0, 90.66]",0.5636363636363637,0.625,"[4, 2, 1]","[3, 6, 1]"
3920,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",PHAT,119.358,150.22,0.0294,"[0.0, 180.0, 180.0, 90.66]",0.5636363636363637,0.625,"[4, 2, 1]","[3, 6, 1]"
3921,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",SCOT,119.358,150.22,0.0294,"[0.0, 180.0, 180.0, 90.66]",0.5636363636363637,0.625,"[4, 2, 1]","[3, 6, 1]"
3922,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",ECKART,119.358,93.463,0.0207,"[0.0, 95.91, 93.61, 90.87]",0.5636363636363637,0.625,"[4, 2, 1]","[3, 6, 1]"
3923,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",HT,119.358,150.22,0.0294,"[0.0, 180.0, 180.0, 90.66]",0.5636363636363637,0.625,"[4, 2, 1]","[3, 6, 1]"
3924,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",Classic,180.0,85.997,0.27274,"[0.0, 120.96, 137.03, 0.0]",0.5636363636363637,0.625,"[10, 6, 1]","[3, 6, 1]"
3925,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",ROTH,180.0,95.5,0.22038,"[0.0, 180.0, 35.17, 71.33]",0.5636363636363637,0.625,"[10, 6, 1]","[3, 6, 1]"
3926,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",PHAT,180.0,129.453,0.07886,"[0.0, 180.0, 137.03, 71.33]",0.5636363636363637,0.625,"[10, 6, 1]","[3, 6, 1]"
3927,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",SCOT,180.0,129.453,0.07886,"[0.0, 180.0, 137.03, 71.33]",0.5636363636363637,0.625,"[10, 6, 1]","[3, 6, 1]"
3928,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",ECKART,180.0,86.543,0.26957,"[0.0, 128.96, 130.67, 0.0]",0.5636363636363637,0.625,"[10, 6, 1]","[3, 6, 1]"
3929,"sim_T0.56s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",HT,180.0,129.453,0.07886,"[0.0, 180.0, 137.03, 71.33]",0.5636363636363637,0.625,"[10, 6, 1]","[3, 6, 1]"
3930,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",Classic,144.78199999999998,113.077,0.03103,"[0.0, 127.3, 123.68, 88.25]",0.5636363636363637,0.625,"[4, 3, 1]","[1, 0, 1]"
3931,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",ROTH,144.78199999999998,101.27,0.05844,"[0.0, 0.0, 180.0, 123.81]",0.5636363636363637,0.625,"[4, 3, 1]","[1, 0, 1]"
3932,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",PHAT,144.78199999999998,161.27,0.00839,"[0.0, 180.0, 180.0, 123.81]",0.5636363636363637,0.625,"[4, 3, 1]","[1, 0, 1]"
3933,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",SCOT,144.78199999999998,161.27,0.00839,"[0.0, 180.0, 180.0, 123.81]",0.5636363636363637,0.625,"[4, 3, 1]","[1, 0, 1]"
3934,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",ECKART,144.78199999999998,143.66,4e-05,"[0.0, 127.3, 123.68, 180.0]",0.5636363636363637,0.625,"[4, 3, 1]","[1, 0, 1]"
3935,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",HT,144.78199999999998,161.27,0.00839,"[0.0, 180.0, 180.0, 123.81]",0.5636363636363637,0.625,"[4, 3, 1]","[1, 0, 1]"
3936,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",Classic,148.782,123.13,0.02031,"[0.0, 142.08, 139.49, 87.82]",0.5636363636363637,0.625,"[8, 5, 1]","[1, 0, 1]"
3937,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",ROTH,148.782,162.617,0.00591,"[0.0, 180.0, 180.0, 127.85]",0.5636363636363637,0.625,"[8, 5, 1]","[1, 0, 1]"
3938,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",PHAT,148.782,145.747,0.00028,"[0.0, 180.0, 129.39, 127.85]",0.5636363636363637,0.625,"[8, 5, 1]","[1, 0, 1]"
3939,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",SCOT,148.782,145.747,0.00028,"[0.0, 180.0, 129.39, 127.85]",0.5636363636363637,0.625,"[8, 5, 1]","[1, 0, 1]"
3940,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",ECKART,148.782,99.597,0.07467,"[0.0, 145.41, 138.0, 15.38]",0.5636363636363637,0.625,"[8, 5, 1]","[1, 0, 1]"
3941,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",HT,148.782,145.747,0.00028,"[0.0, 180.0, 129.39, 127.85]",0.5636363636363637,0.625,"[8, 5, 1]","[1, 0, 1]"
3942,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",Classic,131.186,107.087,0.01793,"[0.0, 113.59, 118.33, 89.34]",0.5636363636363637,0.625,"[5, 6, 1]","[1, 0, 1]"
3943,"sim_T0.56s_d0.6_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",ROTH,131.186,127.883,0.00034,"[0.0, 114.31, 180.0, 89.34]",0.5636363636363637,0.625,"[5, 6, 1]","[1, 0, 1]"
