,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position
17259,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",SCOT,103.134,93.87,0.00265,"[0.0, 94.1, 94.1, 93.41]",0.8,0.2,4,"[6, 3, 1]","[5, 9, 1]"
17260,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",ECKART,103.134,92.503,0.00349,"[0.0, 92.05, 92.05, 93.41]",0.8,0.2,4,"[6, 3, 1]","[5, 9, 1]"
17261,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",HT,103.134,93.073,0.00312,"[0.0, 94.1, 93.07, 92.05]",0.8,0.2,4,"[6, 3, 1]","[5, 9, 1]"
17262,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",Classic,104.036,93.67,0.00332,"[0.0, 94.1, 94.1, 93.41, 93.07]",0.8,0.2,5,"[6, 3, 1]","[5, 9, 1]"
17263,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",ROTH,104.036,92.948,0.00379,"[0.0, 94.1, 94.1, 92.05, 91.54]",0.8,0.2,5,"[6, 3, 1]","[5, 9, 1]"
17264,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",PHAT,104.036,93.288,0.00357,"[0.0, 94.1, 94.1, 93.41, 91.54]",0.8,0.2,5,"[6, 3, 1]","[5, 9, 1]"
17265,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",SCOT,104.036,93.288,0.00357,"[0.0, 94.1, 94.1, 93.41, 91.54]",0.8,0.2,5,"[6, 3, 1]","[5, 9, 1]"
17266,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",ECKART,104.036,92.772,0.00392,"[0.0, 92.05, 92.05, 93.41, 93.58]",0.8,0.2,5,"[6, 3, 1]","[5, 9, 1]"
17267,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",HT,104.036,92.69,0.00397,"[0.0, 94.1, 93.07, 92.05, 91.54]",0.8,0.2,5,"[6, 3, 1]","[5, 9, 1]"
17268,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",Classic,104.931,93.346,0.00414,"[0.0, 94.1, 94.1, 93.41, 93.07, 92.05]",0.8,0.2,6,"[6, 3, 1]","[5, 9, 1]"
17269,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",ROTH,104.931,92.604,0.00469,"[0.0, 94.1, 94.1, 92.05, 91.54, 91.23]",0.8,0.2,6,"[6, 3, 1]","[5, 9, 1]"
17270,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",PHAT,104.931,92.876,0.00449,"[0.0, 94.1, 94.1, 93.41, 91.54, 91.23]",0.8,0.2,6,"[6, 3, 1]","[5, 9, 1]"
17271,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",SCOT,104.931,92.876,0.00449,"[0.0, 94.1, 94.1, 93.41, 91.54, 91.23]",0.8,0.2,6,"[6, 3, 1]","[5, 9, 1]"
17272,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",ECKART,104.931,92.854,0.0045,"[0.0, 92.05, 92.05, 93.41, 93.07, 93.69]",0.8,0.2,6,"[6, 3, 1]","[5, 9, 1]"
17273,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",HT,104.931,92.398,0.00485,"[0.0, 94.1, 93.07, 92.05, 91.54, 91.23]",0.8,0.2,6,"[6, 3, 1]","[5, 9, 1]"
17274,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",Classic,105.819,93.13,0.00497,"[0.0, 94.1, 94.1, 93.41, 93.07, 92.05, 92.05]",0.8,0.2,7,"[6, 3, 1]","[5, 9, 1]"
17275,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",ROTH,105.819,92.34,0.00561,"[0.0, 94.1, 94.1, 92.05, 91.54, 91.23, 91.02]",0.8,0.2,7,"[6, 3, 1]","[5, 9, 1]"
17276,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",PHAT,105.819,92.567,0.00542,"[0.0, 94.1, 94.1, 93.41, 91.54, 91.23, 91.02]",0.8,0.2,7,"[6, 3, 1]","[5, 9, 1]"
17277,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",SCOT,105.819,92.567,0.00542,"[0.0, 94.1, 94.1, 93.41, 91.54, 91.23, 91.02]",0.8,0.2,7,"[6, 3, 1]","[5, 9, 1]"
17278,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",ECKART,105.819,92.862,0.00518,"[0.0, 92.05, 92.05, 93.41, 93.58, 93.69, 92.39]",0.8,0.2,7,"[6, 3, 1]","[5, 9, 1]"
17279,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[5.0,9.0,1.0,]",HT,105.819,92.168,0.00575,"[0.0, 94.1, 93.07, 92.05, 91.54, 91.23, 91.02]",0.8,0.2,7,"[6, 3, 1]","[5, 9, 1]"
17280,"sim_T0.80s_d0.2_n3_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",Classic,0.0,71.24,0.15664,"[0.0, 71.24, 71.24]",0.8,0.2,3,"[6, 3, 1]","[8, 3, 1]"
17281,"sim_T0.80s_d0.2_n3_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ROTH,0.0,12.995,0.00521,"[0.0, 15.27, 10.72]",0.8,0.2,3,"[6, 3, 1]","[8, 3, 1]"
17282,"sim_T0.80s_d0.2_n3_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",PHAT,0.0,12.995,0.00521,"[0.0, 15.27, 10.72]",0.8,0.2,3,"[6, 3, 1]","[8, 3, 1]"
17283,"sim_T0.80s_d0.2_n3_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",SCOT,0.0,12.995,0.00521,"[0.0, 15.27, 10.72]",0.8,0.2,3,"[6, 3, 1]","[8, 3, 1]"
17284,"sim_T0.80s_d0.2_n3_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ECKART,0.0,73.38,0.16619,"[0.0, 75.52, 71.24]",0.8,0.2,3,"[6, 3, 1]","[8, 3, 1]"
17285,"sim_T0.80s_d0.2_n3_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",HT,0.0,12.995,0.00521,"[0.0, 15.27, 10.72]",0.8,0.2,3,"[6, 3, 1]","[8, 3, 1]"
17286,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",Classic,0.0,70.517,0.15348,"[0.0, 71.24, 71.24, 69.07]",0.8,0.2,4,"[6, 3, 1]","[8, 3, 1]"
17287,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ROTH,0.0,11.563,0.00413,"[0.0, 15.27, 10.72, 8.7]",0.8,0.2,4,"[6, 3, 1]","[8, 3, 1]"
17288,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",PHAT,0.0,11.563,0.00413,"[0.0, 15.27, 10.72, 8.7]",0.8,0.2,4,"[6, 3, 1]","[8, 3, 1]"
17289,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",SCOT,0.0,11.563,0.00413,"[0.0, 15.27, 10.72, 8.7]",0.8,0.2,4,"[6, 3, 1]","[8, 3, 1]"
17290,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ECKART,0.0,70.957,0.1554,"[0.0, 75.52, 71.24, 66.11]",0.8,0.2,4,"[6, 3, 1]","[8, 3, 1]"
17291,"sim_T0.80s_d0.2_n4_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",HT,0.0,11.563,0.00413,"[0.0, 15.27, 10.72, 8.7]",0.8,0.2,4,"[6, 3, 1]","[8, 3, 1]"
17292,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",Classic,0.0,70.018,0.15131,"[0.0, 71.24, 71.24, 69.07, 68.52]",0.8,0.2,5,"[6, 3, 1]","[8, 3, 1]"
17293,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ROTH,0.0,23.945,0.0177,"[0.0, 15.27, 10.72, 69.79, 0.0]",0.8,0.2,5,"[6, 3, 1]","[8, 3, 1]"
17294,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",PHAT,0.0,10.542,0.00343,"[0.0, 15.27, 10.72, 8.7, 7.48]",0.8,0.2,5,"[6, 3, 1]","[8, 3, 1]"
17295,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",SCOT,0.0,10.542,0.00343,"[0.0, 15.27, 10.72, 8.7, 7.48]",0.8,0.2,5,"[6, 3, 1]","[8, 3, 1]"
17296,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ECKART,0.0,68.553,0.14504,"[0.0, 73.39, 71.24, 66.11, 63.47]",0.8,0.2,5,"[6, 3, 1]","[8, 3, 1]"
17297,"sim_T0.80s_d0.2_n5_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",HT,0.0,10.542,0.00343,"[0.0, 15.27, 10.72, 8.7, 7.48]",0.8,0.2,5,"[6, 3, 1]","[8, 3, 1]"
17298,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",Classic,0.0,69.564,0.14936,"[0.0, 71.24, 71.24, 69.07, 68.52, 67.75]",0.8,0.2,6,"[6, 3, 1]","[8, 3, 1]"
17299,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ROTH,0.0,54.342,0.09114,"[0.0, 15.27, 180.0, 69.79, 0.0, 6.65]",0.8,0.2,6,"[6, 3, 1]","[8, 3, 1]"
17300,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",PHAT,0.0,8.434,0.0022,"[0.0, 15.27, 10.72, 8.7, 7.48, 0.0]",0.8,0.2,6,"[6, 3, 1]","[8, 3, 1]"
17301,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",SCOT,0.0,8.434,0.0022,"[0.0, 15.27, 10.72, 8.7, 7.48, 0.0]",0.8,0.2,6,"[6, 3, 1]","[8, 3, 1]"
17302,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ECKART,0.0,66.458,0.13632,"[0.0, 73.39, 71.24, 66.11, 63.47, 58.08]",0.8,0.2,6,"[6, 3, 1]","[8, 3, 1]"
17303,"sim_T0.80s_d0.2_n6_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",HT,0.0,10.346,0.0033,"[0.0, 15.27, 10.72, 8.7, 7.48, 9.56]",0.8,0.2,6,"[6, 3, 1]","[8, 3, 1]"
17304,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",Classic,0.0,65.287,0.13155,"[0.0, 71.24, 71.24, 69.07, 68.52, 67.75, 43.9]",0.8,0.2,7,"[6, 3, 1]","[8, 3, 1]"
17305,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ROTH,0.0,74.177,0.16982,"[0.0, 15.27, 180.0, 69.79, 0.0, 180.0, 0.0]",0.8,0.2,7,"[6, 3, 1]","[8, 3, 1]"
17306,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",PHAT,0.0,7.028,0.00152,"[0.0, 15.27, 10.72, 8.7, 7.48, 0.0, 0.0]",0.8,0.2,7,"[6, 3, 1]","[8, 3, 1]"
17307,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",SCOT,0.0,7.028,0.00152,"[0.0, 15.27, 10.72, 8.7, 7.48, 0.0, 0.0]",0.8,0.2,7,"[6, 3, 1]","[8, 3, 1]"
17308,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",ECKART,0.0,64.208,0.12724,"[0.0, 73.39, 71.24, 66.11, 63.47, 57.59, 53.45]",0.8,0.2,7,"[6, 3, 1]","[8, 3, 1]"
17309,"sim_T0.80s_d0.2_n7_s[6.0,3.0,1.0]_m[8.0,3.0,1.0,]",HT,0.0,23.735,0.01739,"[0.0, 15.27, 10.72, 8.7, 7.48, 9.56, 90.68]",0.8,0.2,7,"[6, 3, 1]","[8, 3, 1]"
17310,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",Classic,84.857,90.68,0.00105,"[0.0, 91.36, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 7, 1]"
17311,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ROTH,84.857,90.68,0.00105,"[0.0, 91.36, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 7, 1]"
17312,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",PHAT,84.857,90.68,0.00105,"[0.0, 91.36, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 7, 1]"
17313,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",SCOT,84.857,90.68,0.00105,"[0.0, 91.36, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 7, 1]"
17314,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ECKART,84.857,92.73,0.00191,"[0.0, 92.73, 92.73]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 7, 1]"
17315,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",HT,84.857,90.0,0.00082,"[0.0, 90.0, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 7, 1]"
17316,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",Classic,83.157,89.847,0.00138,"[0.0, 91.36, 90.0, 88.18]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 7, 1]"
17317,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ROTH,83.157,120.0,0.0419,"[0.0, 90.0, 90.0, 180.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 7, 1]"
17318,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",PHAT,83.157,90.303,0.00158,"[0.0, 91.36, 90.0, 89.55]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 7, 1]"
17319,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",SCOT,83.157,90.303,0.00158,"[0.0, 91.36, 90.0, 89.55]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 7, 1]"
17320,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ECKART,83.157,92.5,0.00269,"[0.0, 92.73, 93.41, 91.36]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 7, 1]"
17321,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",HT,83.157,89.85,0.00138,"[0.0, 90.0, 90.0, 89.55]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 7, 1]"
17322,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",Classic,81.469,112.385,0.0295,"[0.0, 91.36, 90.0, 88.18, 180.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 7, 1]"
17323,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ROTH,81.469,112.415,0.02956,"[0.0, 90.0, 90.0, 180.0, 89.66]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 7, 1]"
17324,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",PHAT,81.469,90.058,0.00228,"[0.0, 91.36, 90.0, 89.55, 89.32]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 7, 1]"
17325,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",SCOT,81.469,90.058,0.00228,"[0.0, 91.36, 90.0, 89.55, 89.32]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 7, 1]"
17326,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ECKART,81.469,114.205,0.03308,"[0.0, 92.73, 92.73, 91.36, 180.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 7, 1]"
17327,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",HT,81.469,89.718,0.0021,"[0.0, 90.0, 90.0, 89.55, 89.32]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 7, 1]"
17328,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",Classic,79.796,125.908,0.06563,"[0.0, 91.36, 90.0, 88.18, 180.0, 180.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 7, 1]"
17329,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ROTH,79.796,126.272,0.06667,"[0.0, 91.36, 90.0, 180.0, 180.0, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 7, 1]"
17330,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",PHAT,79.796,90.046,0.00324,"[0.0, 91.36, 90.0, 89.55, 89.32, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 7, 1]"
17331,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",SCOT,79.796,90.046,0.00324,"[0.0, 91.36, 90.0, 89.55, 89.32, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 7, 1]"
17332,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ECKART,79.796,127.364,0.06984,"[0.0, 92.73, 92.73, 91.36, 180.0, 180.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 7, 1]"
17333,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",HT,79.796,89.774,0.00307,"[0.0, 90.0, 90.0, 89.55, 89.32, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 7, 1]"
17334,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",Classic,78.14,119.278,0.05223,"[0.0, 91.36, 90.0, 88.18, 180.0, 180.0, 86.13]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 7, 1]"
17335,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ROTH,78.14,105.057,0.02236,"[0.0, 90.0, 90.0, 180.0, 89.66, 90.0, 90.68]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 7, 1]"
17336,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",PHAT,78.14,90.152,0.00445,"[0.0, 91.36, 90.0, 89.55, 89.32, 90.0, 90.68]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 7, 1]"
17337,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",SCOT,78.14,90.152,0.00445,"[0.0, 91.36, 90.0, 89.55, 89.32, 90.0, 90.68]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 7, 1]"
17338,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",ECKART,78.14,136.25,0.10422,"[0.0, 92.73, 93.41, 91.36, 180.0, 180.0, 180.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 7, 1]"
17339,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,7.0,1.0,]",HT,78.14,89.925,0.00429,"[0.0, 90.0, 90.0, 89.55, 89.32, 90.0, 90.68]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 7, 1]"
17340,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",Classic,40.2,59.195,0.01114,"[0.0, 59.99, 58.4]",0.8,0.30000000000000004,3,"[5, 2, 1]","[9, 5, 1]"
17341,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ROTH,40.2,136.365,0.28542,"[0.0, 92.73, 180.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[9, 5, 1]"
17342,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",PHAT,40.2,92.045,0.08296,"[0.0, 92.73, 91.36]",0.8,0.30000000000000004,3,"[5, 2, 1]","[9, 5, 1]"
17343,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",SCOT,40.2,92.045,0.08296,"[0.0, 92.73, 91.36]",0.8,0.30000000000000004,3,"[5, 2, 1]","[9, 5, 1]"
17344,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ECKART,40.2,67.08,0.0223,"[0.0, 73.39, 60.77]",0.8,0.30000000000000004,3,"[5, 2, 1]","[9, 5, 1]"
17345,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",HT,40.2,126.465,0.22968,"[0.0, 92.73, 160.2]",0.8,0.30000000000000004,3,"[5, 2, 1]","[9, 5, 1]"
17346,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",Classic,41.424,60.153,0.01083,"[0.0, 59.99, 58.4, 62.07]",0.8,0.30000000000000004,4,"[5, 2, 1]","[9, 5, 1]"
17347,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ROTH,41.424,121.06,0.19574,"[0.0, 92.73, 180.0, 90.45]",0.8,0.30000000000000004,4,"[5, 2, 1]","[9, 5, 1]"
17348,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",PHAT,41.424,91.513,0.07744,"[0.0, 92.73, 91.36, 90.45]",0.8,0.30000000000000004,4,"[5, 2, 1]","[9, 5, 1]"
17349,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",SCOT,41.424,91.513,0.07744,"[0.0, 92.73, 91.36, 90.45]",0.8,0.30000000000000004,4,"[5, 2, 1]","[9, 5, 1]"
17350,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ECKART,41.424,62.913,0.01425,"[0.0, 73.39, 60.77, 54.58]",0.8,0.30000000000000004,4,"[5, 2, 1]","[9, 5, 1]"
17351,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",HT,41.424,114.46,0.16464,"[0.0, 92.73, 160.2, 90.45]",0.8,0.30000000000000004,4,"[5, 2, 1]","[9, 5, 1]"
17352,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",Classic,42.709,59.208,0.0084,"[0.0, 59.99, 58.4, 62.07, 56.37]",0.8,0.30000000000000004,5,"[5, 2, 1]","[9, 5, 1]"
17353,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ROTH,42.709,113.465,0.15452,"[0.0, 92.73, 180.0, 90.45, 90.68]",0.8,0.30000000000000004,5,"[5, 2, 1]","[9, 5, 1]"
17354,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",PHAT,42.709,91.305,0.07289,"[0.0, 92.73, 91.36, 90.45, 90.68]",0.8,0.30000000000000004,5,"[5, 2, 1]","[9, 5, 1]"
17355,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",SCOT,42.709,91.305,0.07289,"[0.0, 92.73, 91.36, 90.45, 90.68]",0.8,0.30000000000000004,5,"[5, 2, 1]","[9, 5, 1]"
17356,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ECKART,42.709,61.278,0.01064,"[0.0, 73.39, 60.77, 54.58, 56.37]",0.8,0.30000000000000004,5,"[5, 2, 1]","[9, 5, 1]"
17357,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",HT,42.709,108.515,0.13366,"[0.0, 92.73, 160.2, 90.45, 90.68]",0.8,0.30000000000000004,5,"[5, 2, 1]","[9, 5, 1]"
17358,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",Classic,44.061,47.366,0.00034,"[0.0, 59.99, 58.4, 62.07, 56.37, 0.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[9, 5, 1]"
17359,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ROTH,44.061,108.772,0.12924,"[0.0, 92.73, 180.0, 90.45, 90.68, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[9, 5, 1]"
17360,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",PHAT,44.061,91.044,0.06813,"[0.0, 92.73, 91.36, 90.45, 90.68, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[9, 5, 1]"
17361,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",SCOT,44.061,91.044,0.06813,"[0.0, 92.73, 91.36, 90.45, 90.68, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[9, 5, 1]"
17362,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ECKART,44.061,49.022,0.00076,"[0.0, 73.39, 60.77, 54.58, 56.37, 0.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[9, 5, 1]"
17363,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",HT,44.061,104.812,0.11391,"[0.0, 92.73, 160.2, 90.45, 90.68, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[9, 5, 1]"
17364,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",Classic,45.481,54.965,0.00278,"[0.0, 59.99, 58.4, 62.07, 56.37, 0.0, 92.96]",0.8,0.30000000000000004,7,"[5, 2, 1]","[9, 5, 1]"
